payment_id,payment_number,retainerinvoice_id,invoice_numbers,date,payment_mode,payment_mode_formatted,amount,bcy_amount,unused_amount,bcy_unused_amount,account_id,account_name,description,reference_number,customer_id,customer_name,created_time,last_modified_time,last_four_digits,gateway_transaction_id,payment_gateway,bcy_refunded_amount,applied_invoices,has_attachment,tags,documents,custom_fields_list,tax_account_id,tax_account_name,tax_amount_withheld,payment_type,payment_status,settlement_status,organization,timestamp
1516568000105780621,53360,,INV-058781,2025-02-03,Stripe,Stripe,113.0,113.0,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.13 ,ch_2QoNf8ogzzxGnOEz0reCi6kP,1516568000072857412,Freewind Bus Service,2025-02-03T06:18:00-0500,2025-02-03T06:18:00-0500,4777,ch_2QoNf8ogzzxGnOEz0reCi6kP,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840647
1516568000105780526,53359,,INV-058780,2025-02-03,Stripe,Stripe,27.12,27.12,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.98 ,ch_2QoNf3ogzzxGnOEz1MwWd1mc,1516568000071620003,Arbro Concrete Forming,2025-02-03T06:17:55-0500,2025-02-03T06:17:55-0500,6901,ch_2QoNf3ogzzxGnOEz1MwWd1mc,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840648
1516568000105780427,53358,,INV-058779,2025-02-03,Stripe,Stripe,35.43,52.03,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.54 ,ch_2QoNeyogzzxGnOEz0w2rUN1K,1516568000069092987,Alpha Company Logistics LLC,2025-02-03T06:17:50-0500,2025-02-03T06:17:50-0500,7589,ch_2QoNeyogzzxGnOEz0w2rUN1K,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840650
1516568000105780316,53357,,INV-058778,2025-02-03,Stripe,Stripe,26.54,26.54,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.96 ,ch_2QoNesogzzxGnOEz1IcaUUVr,1516568000045069003,Multifood Super Market,2025-02-03T06:17:44-0500,2025-02-03T06:17:44-0500,3357,ch_2QoNesogzzxGnOEz1IcaUUVr,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840651
1516568000105780205,53356,,INV-058777,2025-02-03,Stripe,Stripe,69.0,101.33,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $2.72 ,ch_2QoNenogzzxGnOEz14FGDyUb,1516568000043859299,Lian sheng Wholesale,2025-02-03T06:17:39-0500,2025-02-03T06:17:39-0500,5659,ch_2QoNenogzzxGnOEz14FGDyUb,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840652
1516568000105780042,53355,,INV-058775,2025-02-03,Stripe,Stripe,25.78,25.78,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.94 ,ch_2QoNegogzzxGnOEz0RWMcB7C,1516568000041821076,0969055 B.C. LTD,2025-02-03T06:17:31-0500,2025-02-03T06:17:31-0500,0013,ch_2QoNegogzzxGnOEz0RWMcB7C,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840654
1516568000105779927,53354,,INV-058774,2025-02-03,Stripe,Stripe,27.7,27.7,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.99 ,ch_2QoNeZogzzxGnOEz0ExkiyUF,1516568000041503021,Trans Haulers Logistics,2025-02-03T06:17:25-0500,2025-02-03T06:17:25-0500,0558,ch_2QoNeZogzzxGnOEz0ExkiyUF,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840655
1516568000105779812,53353,,INV-058773,2025-02-03,Stripe,Stripe,309.0,453.78,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $11.12 ,ch_2QoNeUogzzxGnOEz0cXrekJj,1516568000040158026,Stidham's Rentals Inc,2025-02-03T06:17:20-0500,2025-02-03T06:17:20-0500,2394,ch_2QoNeUogzzxGnOEz0cXrekJj,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840656
1516568000105779701,53352,,INV-058772,2025-02-03,Stripe,Stripe,50.82,50.82,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.57 ,ch_2QoNePogzzxGnOEz1hiYRvwV,1516568000039667583,Jaddi Sardar Trucklines,2025-02-03T06:17:14-0500,2025-02-03T06:17:14-0500,8718,ch_2QoNePogzzxGnOEz1hiYRvwV,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840658
1516568000105779586,53351,,INV-058771,2025-02-03,Stripe,Stripe,34.62,34.62,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.17 ,ch_2QoNeJogzzxGnOEz0VudSt9O,1516568000035892043,James Fischer,2025-02-03T06:17:09-0500,2025-02-03T06:17:09-0500,0432,ch_2QoNeJogzzxGnOEz0VudSt9O,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840659
1516568000105779103,53350,,INV-058764,2025-02-03,Stripe,Stripe,192.0,281.96,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $7.02 ,ch_2QoNdxogzzxGnOEz1uwjSePw,1516568000000210901,Scioto Valley,2025-02-03T06:16:47-0500,2025-02-03T06:16:47-0500,0747,ch_2QoNdxogzzxGnOEz1uwjSePw,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840660
1516568000105716994,53349,,INV-058763,2025-02-03,Stripe,Stripe,123.6,181.51,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $4.63 ,ch_2QoNdrogzzxGnOEz1gZevr8F,1516568000000209686,Primus Natural Stone,2025-02-03T06:16:41-0500,2025-02-03T06:16:41-0500,0319,ch_2QoNdrogzzxGnOEz1gZevr8F,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840662
1516568000105716883,53348,,INV-058762,2025-02-03,Stripe,Stripe,657.14,965.04,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $23.3 ,ch_2QoNdmogzzxGnOEz02TMCWmu,1516568000000203761,Core Tech,2025-02-03T06:16:36-0500,2025-02-03T06:16:36-0500,9205,ch_2QoNdmogzzxGnOEz02TMCWmu,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840663
1516568000105716498,53347,,INV-058756,2025-02-03,Stripe,Stripe,151.98,151.98,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $4.1 ,ch_2QoNdTogzzxGnOEz1mWesBAV,1516568000000260671,Pennine Security Solutions,2025-02-03T06:16:17-0500,2025-02-03T06:16:17-0500,5205,ch_2QoNdTogzzxGnOEz1mWesBAV,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840664
1516568000106546875,53504,,INV-057403,2025-02-03,Bank Transfer,Bank Transfer,675.0,973.48,0.0,0.0,1516568000043232058,Wise USD account,Received money from TRANSERVICE LOGI with reference PURCHASES,PURCHASES,1516568000000863923,Transervice Logistics Inc.,2025-02-07T08:35:39-0500,2025-02-07T08:35:39-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840666
1516568000106546853,53503,,,2025-02-03,Bank Transfer,Bank Transfer,549.56,792.57,549.56,792.57,1516568000043232058,Wise USD account,,,1516568000000210886,CT Industrial services LLC,2025-02-07T08:35:20-0500,2025-02-07T08:35:20-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840667
1516568000106546747,53501,,INV-054158,2025-02-03,Bank Transfer,Bank Transfer,123.74,123.74,0.0,0.0,1516568000001405148,RBC CAD E-Account,MISC PAYMENT,0.00E+00,1516568000040676097,Mill Street Brewery,2025-02-07T08:33:31-0500,2025-02-07T08:33:31-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840668
1516568000106546699,53500,,INV-057234,2025-02-03,Bank Transfer,Bank Transfer,6560.75,6560.75,0.0,0.0,1516568000001405148,RBC CAD E-Account,MISC PAYMENT,0.00E+00,1516568000000254296,City of Charlottetown,2025-02-07T08:33:23-0500,2025-02-07T08:33:23-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840669
1516568000106546651,53499,,INV-057787,2025-02-03,Bank Transfer,Bank Transfer,385.95,385.95,0.0,0.0,1516568000001405148,RBC CAD E-Account,EXPENSE PAYMENT,0.00E+00,1516568000000205831,GT French Paper,2025-02-07T08:33:09-0500,2025-02-07T08:33:09-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840671
1516568000106546603,53498,,INV-058349,2025-02-03,Bank Transfer,Bank Transfer,778.4,778.4,0.0,0.0,1516568000001405148,RBC CAD E-Account,MISC PAYMENT,0.00E+00,1516568000000255511,Durham Catholic District School Board,2025-02-07T08:32:44-0500,2025-02-07T08:32:44-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840672
1516568000106546442,53497,,"INV-058558,INV-059595",2025-02-03,Bank Transfer,Bank Transfer,26.0,26.0,0.0,0.0,1516568000001405148,RBC CAD E-Account,,,1516568000041871043,F-Fine Towing,2025-02-07T08:32:13-0500,2025-03-14T11:46:31-0400,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840674
1516568000106546394,53496,,INV-057916,2025-02-03,Bank Transfer,Bank Transfer,44.62,44.62,0.0,0.0,1516568000001405148,RBC CAD E-Account,E-TRF AUTODEPOSIT,0.00E+00,1516568000000258271,KPS Forwarding,2025-02-07T08:31:38-0500,2025-02-07T08:31:38-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840677
1516568000106546346,53495,,INV-058682,2025-02-03,Bank Transfer,Bank Transfer,147.0,147.0,0.0,0.0,1516568000001405148,RBC CAD E-Account,E-TRF AUTODEPOSIT,0.00E+00,1516568000000817473,Je Taylor Plumbing,2025-02-07T08:31:20-0500,2025-02-07T08:31:20-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840678
1516568000106546298,53494,,INV-058672,2025-02-03,Bank Transfer,Bank Transfer,254.25,254.25,0.0,0.0,1516568000001405148,RBC CAD E-Account,E-TRF AUTODEPOSIT,0.00E+00,1516568000000867141,Urban Garden,2025-02-07T08:30:31-0500,2025-02-07T08:30:31-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840679
1516568000106546250,53493,,INV-058543,2025-02-03,Bank Transfer,Bank Transfer,355.6,355.6,0.0,0.0,1516568000001405148,RBC CAD E-Account,E-TRANSFER RECEIVED,0.00E+00,1516568000000784543,Bulletproof Hotshot,2025-02-07T08:30:27-0500,2025-02-07T08:30:27-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840681
1516568000105798614,53413,,"INV-056556,INV-056921",2025-02-03,Bank Transfer,Bank Transfer,4547.16,4547.16,0.0,0.0,1516568000043232062,Wise CAD account,,,1516568000000254356,City West Cable & Telephone Corp,2025-02-03T14:35:28-0500,2025-02-03T14:35:28-0500,,,,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840682
1516568000105731025,53346,,INV-058753,2025-02-02,Stripe,Stripe,90.9,132.19,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $3.48 ,ch_2Qo18VogzzxGnOEz1UgX9w7s,1516568000097407026,FNBP 55 LLC,2025-02-02T06:14:48-0500,2025-02-02T06:14:48-0500,6888,ch_2Qo18VogzzxGnOEz1UgX9w7s,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840684
1516568000105730800,53345,,INV-058751,2025-02-02,Stripe,Stripe,169.95,247.15,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $6.25 ,ch_2Qo18LogzzxGnOEz0IZCy80n,1516568000089489067,Morrisons Custom Feeds (USD),2025-02-02T06:14:39-0500,2025-02-02T06:14:39-0500,8709,ch_2Qo18LogzzxGnOEz0IZCy80n,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840685
1516568000105730693,53344,,INV-058750,2025-02-02,Stripe,Stripe,27.6,27.6,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.99 ,ch_2Qo18GogzzxGnOEz1ChlCTq5,1516568000051966649,Dobbelsteyn Signs Ltd,2025-02-02T06:14:34-0500,2025-02-02T06:14:34-0500,6514,ch_2Qo18GogzzxGnOEz1ChlCTq5,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840686
1516568000105730590,53343,,INV-058749,2025-02-02,Stripe,Stripe,150.36,150.36,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $4.06 ,ch_2Qo18AogzzxGnOEz15utvTxT,1516568000054152813,8857121 Canada inc,2025-02-02T06:14:28-0500,2025-02-02T06:14:28-0500,7537,ch_2Qo18AogzzxGnOEz15utvTxT,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840688
1516568000105730479,53342,,INV-058748,2025-02-02,Stripe,Stripe,35.0,50.9,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.53 ,ch_2Qo185ogzzxGnOEz0IpiE58f,1516568000060892003,F&J Trucking,2025-02-02T06:14:23-0500,2025-02-02T06:14:23-0500,3839,ch_2Qo185ogzzxGnOEz0IpiE58f,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840689
1516568000105730304,53341,,INV-058746,2025-02-02,Stripe,Stripe,24.15,24.15,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.9 ,ch_2Qo17vogzzxGnOEz02RuJR8i,1516568000041863487,4318617 Canada Inc,2025-02-02T06:14:13-0500,2025-02-02T06:14:13-0500,0561,ch_2Qo17vogzzxGnOEz02RuJR8i,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840691
1516568000105730209,53340,,INV-058745,2025-02-02,Stripe,Stripe,51.98,51.98,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.6 ,ch_2Qo17rogzzxGnOEz082AIIOh,1516568000040271430,Sam Signs Inc,2025-02-02T06:14:08-0500,2025-02-02T06:14:08-0500,3697,ch_2Qo17rogzzxGnOEz082AIIOh,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840692
1516568000105730106,53339,,INV-058744,2025-02-02,Stripe,Stripe,27.7,27.7,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.99 ,ch_2Qo17logzzxGnOEz16t6vXkR,1516568000040425440,Kevron Recycling Incorporated,2025-02-02T06:14:03-0500,2025-02-02T06:14:03-0500,2337,ch_2Qo17logzzxGnOEz16t6vXkR,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840693
1516568000105729923,53338,,INV-058742,2025-02-02,Stripe,Stripe,372.74,372.74,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $9.62 ,ch_2Qo17bogzzxGnOEz0CH2aaWn,1516568000039383307,HAZOOR SINGH TRANSPORTATION INC. O/A 2306511 ONTARIO INC.,2025-02-02T06:13:53-0500,2025-02-02T06:13:53-0500,3772,ch_2Qo17bogzzxGnOEz0CH2aaWn,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840695
1516568000105729648,53337,,INV-058738,2025-02-02,Stripe,Stripe,197.35,287.0,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $7.21 ,ch_2Qo17NogzzxGnOEz0Iliz14p,1516568000000204991,Fasttrac Freight Services,2025-02-02T06:13:40-0500,2025-02-02T06:13:40-0500,3008,ch_2Qo17NogzzxGnOEz0Iliz14p,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840696
1516568000105729537,53336,,INV-058737,2025-02-02,Stripe,Stripe,53.56,77.89,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $2.17 ,ch_2Qo17IogzzxGnOEz1eLSQyYg,1516568000001448890,"Cipriano Enterprises, Inc. dba RFC Excavating & Landscape Construction",2025-02-02T06:13:34-0500,2025-02-02T06:13:34-0500,0852,ch_2Qo17IogzzxGnOEz1eLSQyYg,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840697
1516568000105729356,53335,,INV-058735,2025-02-02,Stripe,Stripe,59.74,86.88,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $2.39 ,ch_2Qo177ogzzxGnOEz1SaHn4M2,1516568000000209656,Premium Property,2025-02-02T06:13:23-0500,2025-02-02T06:13:23-0500,1808,ch_2Qo177ogzzxGnOEz1SaHn4M2,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840699
1516568000105729245,53334,,INV-058734,2025-02-02,Stripe,Stripe,2262.91,3290.83,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $79.5 ,ch_2Qo172ogzzxGnOEz1XsmbGNk,1516568000000202531,Blaine Brothers,2025-02-02T06:13:18-0500,2025-02-02T06:13:18-0500,5145,ch_2Qo172ogzzxGnOEz1XsmbGNk,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840700
1516568000105702940,53333,,INV-058730,2025-02-02,Stripe,Stripe,1864.28,1864.28,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $46.91 ,ch_2Qo16nogzzxGnOEz16ct4lCu,1516568000000258631,Lisbon Paving,2025-02-02T06:13:03-0500,2025-02-02T06:13:03-0500,8806,ch_2Qo16nogzzxGnOEz16ct4lCu,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840701
1516568000105702817,53332,,INV-058729,2025-02-02,Stripe,Stripe,336.97,336.97,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $8.72 ,ch_2Qo16hogzzxGnOEz1lEkrgY9,1516568000000253231,BentallGreenOak (Canada),2025-02-02T06:12:57-0500,2025-02-02T06:12:57-0500,4870,ch_2Qo16hogzzxGnOEz1lEkrgY9,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840703
1516568000105702702,53331,,INV-058728,2025-02-02,Stripe,Stripe,57.89,57.89,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.75 ,ch_2Qo16cogzzxGnOEz1wfRUGTJ,1516568000000261241,Providence Corrosion Ltd.,2025-02-02T06:12:52-0500,2025-02-02T06:12:52-0500,4933,ch_2Qo16cogzzxGnOEz1wfRUGTJ,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840704
1516568000105702313,53330,,INV-058722,2025-02-02,Stripe,Stripe,441.41,441.41,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $11.34 ,ch_2Qo16IogzzxGnOEz0l5jLH55,1516568000000843127,Puro Clean Property Restoration,2025-02-02T06:12:32-0500,2025-02-02T06:12:32-0500,9990,ch_2Qo16IogzzxGnOEz0l5jLH55,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840705
1516568000105702198,53329,,INV-058721,2025-02-02,Stripe,Stripe,176.56,176.56,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $4.71 ,ch_2Qo16CogzzxGnOEz0Ta2Yymw,1516568000000842317,Pro North Roofing,2025-02-02T06:12:26-0500,2025-02-02T06:12:26-0500,4416,ch_2Qo16CogzzxGnOEz0Ta2Yymw,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840707
1516568000105657564,53328,,INV-058718,2025-02-01,Stripe,Stripe,86.37,125.6,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $3.32 ,ch_2QnfJ1ogzzxGnOEz1HhHxT4N,1516568000089153639,Liberty Trailer Company Inc. (USD),2025-02-01T06:56:13-0500,2025-02-01T06:56:13-0500,8492,ch_2QnfJ1ogzzxGnOEz1HhHxT4N,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840708
1516568000105657461,53327,,INV-058717,2025-02-01,Stripe,Stripe,27.12,27.12,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $0.98 ,ch_2QnfIvogzzxGnOEz0me2QZE4,1516568000070682014,Lachance Northlands,2025-02-01T06:56:07-0500,2025-02-01T06:56:07-0500,3019,ch_2QnfIvogzzxGnOEz0me2QZE4,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840709
1516568000105657358,53326,,INV-058716,2025-02-01,Stripe,Stripe,43.77,63.65,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $1.83 ,ch_2QnfIpogzzxGnOEz1fnG5EEc,1516568000050623023,Big Rich Hauling,2025-02-01T06:56:02-0500,2025-02-01T06:56:02-0500,8145,ch_2QnfIpogzzxGnOEz1fnG5EEc,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840711
1516568000105657251,53325,,INV-058715,2025-02-01,Stripe,Stripe,34.65,34.65,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $1.17 ,ch_2QnfIjogzzxGnOEz1apO9Qmn,1516568000051358027,Pacific RV Ventures Inc.,2025-02-01T06:55:54-0500,2025-02-01T06:55:54-0500,7808,ch_2QnfIjogzzxGnOEz1apO9Qmn,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840712
1516568000105657156,53324,,INV-058714,2025-02-01,Stripe,Stripe,84.75,84.75,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $2.42 ,ch_2QnfIdogzzxGnOEz05I26M8k,1516568000002723137,Town Taxi Inc,2025-02-01T06:55:49-0500,2025-02-01T06:55:49-0500,6716,ch_2QnfIdogzzxGnOEz05I26M8k,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840713
1516568000105657057,53323,,INV-058713,2025-02-01,Stripe,Stripe,201.0,292.3,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $7.34 ,ch_2QnfIYogzzxGnOEz1FEf02l0,1516568000043000067,Bermuda Skyport Corporation Ltd.,2025-02-01T06:55:44-0500,2025-02-01T06:55:44-0500,4241,ch_2QnfIYogzzxGnOEz1FEf02l0,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840715
1516568000105656946,53322,,INV-058712,2025-02-01,Stripe,Stripe,207.72,207.72,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $8.52 ,ch_2QnfISogzzxGnOEz0VoYXZk1,1516568000021959775,Bracts & Pistils,2025-02-01T06:55:38-0500,2025-02-01T06:55:38-0500,1018,ch_2QnfISogzzxGnOEz0VoYXZk1,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840716
1516568000105656833,53321,,INV-058711,2025-02-01,Stripe,Stripe,109.98,109.98,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.85 ,ch_2QnfIMogzzxGnOEz0ltiQkA5,1516568000014753156,Beneco Packaging,2025-02-01T06:55:32-0500,2025-02-01T06:55:32-0500,1001,ch_2QnfIMogzzxGnOEz0ltiQkA5,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840717
1516568000105656646,53320,,INV-058709,2025-02-01,Stripe,Stripe,119.9,119.9,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $3.3 ,ch_2QnfIBogzzxGnOEz03uCcO3V,1516568000002775317,Bank-Strox Renovation INC,2025-02-01T06:55:21-0500,2025-02-01T06:55:21-0500,9900,ch_2QnfIBogzzxGnOEz03uCcO3V,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840719
1516568000105656539,53319,,INV-058708,2025-02-01,Stripe,Stripe,119.92,119.92,0.0,0.0,1516568000004396349,Payment Processing Stripe Account CAD,Stripe processing fees : $4.2 ,ch_2QnfI4ogzzxGnOEz0ztESPw0,1516568000008991356,J. O. A Transport,2025-02-01T06:55:14-0500,2025-02-01T06:55:14-0500,2015,ch_2QnfI4ogzzxGnOEz0ztESPw0,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840722
1516568000105656438,53318,,INV-058707,2025-02-01,Stripe,Stripe,833.27,1211.78,0.0,0.0,1516568000004396339,Payment Processing Stripe Account USD,Stripe processing fees : $29.46 ,ch_2QnfHyogzzxGnOEz1bJp3waV,1516568000007053011,RRR Tire,2025-02-01T06:55:08-0500,2025-02-01T06:55:08-0500,8788,ch_2QnfHyogzzxGnOEz1bJp3waV,stripe,0.0,[],False,[],,,,,0.0,Invoice Payment,paid,,GoFleet Corporation,2025-04-30 23:05:16.840723
